metric,iteration,n,mean_K0,mean_K5,se_K0,se_K5,mean_delta,dz,ci_lo,ci_hi,p,p_holm,sig,lower_better
mean_turn_len,0,96,266.2962828046472,279.0363477452129,14.121882397437307,14.79014099045631,-12.740064940565645,-0.06996366313429968,-47.22604079528676,22.328443905719634,0.5461402642322364,1.0,,False
mean_turn_len,1,96,284.24066437796773,292.5229208392914,15.641292643571777,14.856261892448382,-8.2822564613236,-0.04158639204800795,-48.15393674816118,31.221109973654684,0.6278035034346081,1.0,,False
mean_turn_len,2,96,238.83387874200602,282.98157673059694,11.706732713274715,13.039717877783424,-44.147697988590885,-0.24809992732865077,-80.90281410025635,-10.232337175441307,0.02111789059288421,0.06335367177865263,,False
mean_turn_len,3,96,313.2781270071378,394.6578400345283,12.340005180557515,15.58222868978581,-81.37971302739054,-0.4190045733704571,-119.97714519952181,-42.960062616728166,0.00020274511025610643,0.0008109804410244257,***,False
mean_turn_len,4,96,360.41236986849657,450.51113685436286,17.533190017575127,14.65109134040781,-90.09876698586645,-0.41773219071969475,-131.99958414284202,-48.33714998842884,0.00015093847063132288,0.0007546923531566144,***,False
mean_turn_len,5,96,461.78669439796084,668.342794652524,24.654197596075438,15.270102964989908,-206.55610025456335,-0.8147258877229051,-255.74630667146357,-158.09265433080992,3.347494605272622e-10,2.0084967631635732e-09,***,False
q_per_turn,0,96,0.8289397902079413,0.7404490892556875,0.06539143923528414,0.05046074449763397,0.08849070095225366,0.10226012561023982,-0.0758553131050284,0.26185292020939893,0.5500745126434713,1.0,,False
q_per_turn,1,96,0.6820494141239594,0.8837814849182042,0.038772284758901675,0.09728087432833502,-0.2017320707942448,-0.19849029551570446,-0.4132754883062289,-0.014218471443966325,0.0838375325956302,0.3353501303825208,,False
q_per_turn,2,96,0.7735677149122452,0.784174455809623,0.039257374842186964,0.05669162670646118,-0.010606740897377662,-0.016775193548689112,-0.1331971734326471,0.11159178135625014,0.9408215030410197,1.0,,False
q_per_turn,3,96,0.7272072746176974,0.7151060709639947,0.05012649766314214,0.05302355026994433,0.012101203653702736,0.018023232885541498,-0.12370504307699287,0.14608871039342206,0.8608054730489256,1.0,,False
q_per_turn,4,96,0.4958502997976682,0.7869283963585434,0.042221033011531364,0.057504494600651344,-0.2910780965608752,-0.40364595121211866,-0.4427718841752378,-0.141992428096222,9.595400493872793e-05,0.0004797700246936396,***,False
q_per_turn,5,96,0.32401652446729173,0.6905519518519038,0.029448671409361103,0.05432823482070284,-0.36653542738461214,-0.6052263659739052,-0.48925043206625385,-0.2557921097422577,8.987098069779857e-09,5.392258841867915e-08,***,False
loop,0,96,0.4791666666666667,0.4895833333333333,0.05125436794965019,0.051287783818428426,-0.010416666666666666,-0.018856868954502424,-0.125,0.09375,0.8526836843346426,1.0,,False
loop,1,96,0.3645833333333333,0.3541666666666667,0.049381684905373244,0.04906844187768849,0.010416666666666666,0.017164105852655043,-0.11458333333333333,0.13541666666666666,0.8657723749926214,1.0,,False
loop,2,96,0.3541666666666667,0.3333333333333333,0.04906844187768849,0.048365083340667456,0.020833333333333332,0.030626682498838757,-0.11458333333333333,0.15625,0.763024600552995,1.0,,False
loop,3,96,0.0,0.08333333333333333,0.0,0.028356543640780024,-0.08333333333333333,-0.29993686204286596,-0.13541666666666666,-0.03125,0.0046777349810472576,0.028066409886283547,*,False
loop,4,96,0.041666666666666664,0.020833333333333332,0.02050174717986008,0.014653652519550978,0.020833333333333332,0.08318751811517862,-0.03125,0.07291666666666667,0.4142161782425253,1.0,,False
loop,5,96,0.020833333333333332,0.0,0.014653652519550978,0.0,0.020833333333333332,0.14510328920809168,0.0,0.052083333333333336,0.15729920705028502,0.7864960352514251,,False
