metric,iteration,n,mean_K0,mean_K5,se_K0,se_K5,mean_delta,dz,ci_lo,ci_hi,p,p_holm,sig,lower_better
MICI_Confront_rate,10,96,0.0,0.00564893728956229,0.0,0.00228667844137044,-0.00564893728956229,-0.2521308800658535,-0.010350904882154881,-0.001808449074074074,0.026856695507524404,0.2954236505827684,,True
MICI_AdviseNoPermission_rate,0,96,0.12135104991922448,0.10915910570821856,0.01424504884694294,0.013207691946036333,0.012191944211005909,0.06377388778887562,-0.02458360694346149,0.04971978503940311,0.7154592337433747,1.0,,True
MICI_AdviseNoPermission_rate,1,96,0.1262356328992358,0.13879152199924258,0.01351615311016098,0.01630116083270637,-0.012555889100006748,-0.058217437767002764,-0.05447821061699738,0.02988894827428832,0.692115522486267,1.0,,True
MICI_AdviseNoPermission_rate,2,96,0.15861650221267096,0.14104963507174226,0.014694811932397318,0.01284457024009266,0.01756686714092867,0.10437976146931092,-0.015452521916803307,0.05071052563787905,0.4483488556031501,1.0,,True
MICI_AdviseNoPermission_rate,3,96,0.17382577379696987,0.16997114002289035,0.014438658578166676,0.016132854742059353,0.0038546337740795306,0.018999374112845427,-0.03789808521709922,0.04297029303787786,0.3857316196580187,1.0,,True
MICI_AdviseNoPermission_rate,4,96,0.1422073146366877,0.20966106040760688,0.010632134770408572,0.01525951418999169,-0.06745374577091917,-0.36261616830552584,-0.10367342895733271,-0.03057724626525922,0.0004124659505495878,0.004537125456045466,**,True
MICI_AdviseNoPermission_rate,5,96,0.1879707182043676,0.22403116278591614,0.012931586188218555,0.014271735055524296,-0.03606044458154853,-0.1905689304479044,-0.07348261906963473,-0.0006377989432267858,0.021927529300807522,0.21927529300807522,,True
MICI_AdviseNoPermission_rate,6,96,0.1894732390180339,0.20666288116396012,0.01219002618151935,0.012629217356733315,-0.01718964214592621,-0.10781501463462832,-0.0468837808526878,0.015404744830135375,0.2694751791287653,1.0,,True
MICI_AdviseNoPermission_rate,7,96,0.16689933023830375,0.18039193225290362,0.011950234267846783,0.012842853907688788,-0.013492602014599842,-0.08233274472132064,-0.04504898941158895,0.016698842570470263,0.45122280326091746,1.0,,True
MICI_AdviseNoPermission_rate,8,96,0.16076645450927193,0.18052122187473305,0.0101342140161672,0.009879694173067093,-0.019754767365461102,-0.14994233768834822,-0.04434708649522928,0.005368418261730153,0.11568183587424387,1.0,,True
MICI_AdviseNoPermission_rate,9,96,0.16493673465301756,0.16827679414632782,0.009398207848542728,0.01018576001591698,-0.003340059493310272,-0.02569981542603749,-0.028764019874827976,0.022746531001096342,0.7740279244837387,1.0,,True
MICI_AdviseNoPermission_rate,10,96,0.16270520426891363,0.15367596960144955,0.009958179275840646,0.010872989247012339,0.009029234667464072,0.06390870190755558,-0.019660641100368175,0.03640942967736268,0.6107473648634658,1.0,,True
MICI_Warn_rate,0,96,0.006382275132275132,0.0016414141414141416,0.0026377964027180386,0.001168400662095681,0.004740860990860991,0.16553857366037417,-0.0005953508297258297,0.011245039682539672,0.06802483707221696,0.7467807034801189,,True
MICI_Warn_rate,1,96,0.004607498982498982,0.0,0.0026437450514805844,0.0,0.004607498982498982,0.1778730121750747,0.0004166666666666667,0.010341956654456644,0.06788915486182899,0.7467807034801189,,True
MICI_Warn_rate,2,96,0.0023478835978835975,0.002750190985485103,0.0014253535896944015,0.001393538807424785,-0.00040230738760150533,-0.0202547409733766,-0.004148098633392751,0.003601632572220793,0.8652950043288333,1.0,,True
MICI_Warn_rate,3,96,0.0,0.000946969696969697,0.0,0.0009469696969696969,-0.000946969696969697,-0.10206207261596577,-0.0028409090909090906,0.0,0.31731050786291415,1.0,,True
MICI_Warn_rate,4,96,0.0,0.0024305555555555556,0.0,0.001727316907939838,-0.0024305555555555556,-0.1436143746801616,-0.006597222222222222,0.0,0.17971249487899976,1.0,,True
MICI_Warn_rate,5,96,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,,True
MICI_Warn_rate,6,96,0.0,0.0022893772893772895,0.0,0.001682669766232532,-0.0022893772893772895,-0.13886182294516722,-0.006066849816849816,0.0,0.17971249487899976,1.0,,True
MICI_Warn_rate,7,96,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,,True
MICI_Warn_rate,8,96,0.0005208333333333333,0.0,0.0005208333333333335,0.0,0.0005208333333333333,0.10206207261596573,0.0,0.0015625000000000003,0.31731050786291415,1.0,,True
MICI_Warn_rate,9,96,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.0,0.0,-0.0026041666666666665,0.0026041666666666665,1.0,1.0,,True
MICI_Warn_rate,10,96,0.0,0.0011574074074074073,0.0,0.0011574074074074076,-0.0011574074074074073,-0.10206207261596575,-0.003472222222222222,0.0,0.31731050786291415,1.0,,True
MICI_Direct_rate,0,96,0.05937097561757887,0.044108794595926946,0.011142406934268866,0.01004263623087994,0.015262181021651928,0.10692107277355904,-0.013263248902395317,0.04367049009592666,0.25961242913831195,1.0,,True
MICI_Direct_rate,1,96,0.04056874940146999,0.046789524133274134,0.00805563594879647,0.011384584772222447,-0.006220774731804144,-0.04805125953748068,-0.031713195241917666,0.018843145578209916,0.8824142728668479,1.0,,True
MICI_Direct_rate,2,96,0.033328059754143345,0.057646912878143525,0.007070218441607701,0.010091172976920783,-0.024318853124000187,-0.22750342061853976,-0.04682160058213416,-0.004359742942923092,0.038030652700940894,0.22818391620564538,,True
MICI_Direct_rate,3,96,0.05065685102834702,0.045562897750397756,0.0077280786824203114,0.0072187938261879135,0.005093953277949277,0.0454931475782759,-0.0174282061329133,0.02680894185700569,0.8498238484446248,1.0,,True
MICI_Direct_rate,4,96,0.03849121699450647,0.06284495155794498,0.0064885572984586136,0.008501760407438903,-0.024353734563438516,-0.23111773888922865,-0.04506093961244043,-0.0038233830314422443,0.019013083551527005,0.17111775196374304,,True
MICI_Direct_rate,5,96,0.057141480139013025,0.06202437438650674,0.007146460795216558,0.00870221645667955,-0.004882894247493705,-0.04803802227802295,-0.026310713554823943,0.01415676643819179,0.853690317731166,1.0,,True
MICI_Direct_rate,6,96,0.051132586042125526,0.07019739575925638,0.0080991494310402,0.00868209926150226,-0.019064809717130853,-0.1639218361849643,-0.041900213829982304,0.004281291580081054,0.02370601262387904,0.17111775196374304,,True
MICI_Direct_rate,7,96,0.04512142111987313,0.04088523909441092,0.006174604541915793,0.005776357794531057,0.004236182025462211,0.04914348941228552,-0.013369721975239102,0.020741413391416993,0.6430190130246665,1.0,,True
MICI_Direct_rate,8,96,0.03130187413420773,0.06209187115008053,0.005252054569863398,0.007097807788184294,-0.030789997015872806,-0.3887592810084405,-0.04690070253012093,-0.01484180098682966,0.00046411452748010843,0.005105259802281193,**,True
MICI_Direct_rate,9,96,0.0328442771288166,0.053959889242880726,0.005576760478435113,0.006956797517636007,-0.021115612114064125,-0.2542166615079523,-0.038613163596298995,-0.005020697440933757,0.020225631098008418,0.17111775196374304,,True
MICI_Direct_rate,10,96,0.029715319689197398,0.056067930591840266,0.004879604039180334,0.0068063031279752195,-0.026352610902642876,-0.30017104699403246,-0.043045501354832816,-0.008199805277250944,0.009880784659823498,0.09880784659823498,,True
MICI_Judge_rate,0,96,0.006392195767195768,0.010185751748251747,0.0022378037585467844,0.004749955116416315,-0.0037935559810559813,-0.07321439162820302,-0.015679442374754878,0.004904405779405776,0.6353724967175397,1.0,,True
MICI_Judge_rate,1,96,0.004318147130647131,0.0017013888888888888,0.0020744022488691687,0.001196969442860176,0.0026167582417582417,0.11003985856599653,-0.0017162650717338214,0.007312380761599507,0.39718047121992006,1.0,,True
MICI_Judge_rate,2,96,0.004630602240896359,0.007462492572786691,0.002392835989446101,0.002731501031876664,-0.0028318903318903326,-0.08318821376961286,-0.009790323799974535,0.003971151907732789,0.4760334929424296,1.0,,True
MICI_Judge_rate,3,96,0.0004166666666666667,0.001990740740740741,0.00041666666666666675,0.0012895168727361087,-0.001574074074074074,-0.1179894493828527,-0.004629629629629629,0.0008333333333333332,0.25683925795785656,1.0,,True
MICI_Judge_rate,4,96,0.0,0.0034064604377104374,0.0,0.001962397623929034,-0.0034064604377104374,-0.17716614019381322,-0.007695772832491583,0.0,0.10880943004054569,1.0,,True
MICI_Judge_rate,5,96,0.003099747474747475,0.0015256734006734007,0.0016013459782399464,0.001104586994528615,0.001574074074074074,0.08151750145949595,-0.0022350063131313133,0.005599747474747475,0.4003808031520797,1.0,,True
MICI_Judge_rate,6,96,0.0,0.002058823529411765,0.0,0.001350516065859627,-0.002058823529411765,-0.15559074184617896,-0.004926470588235294,0.0,0.10247043485974937,1.0,,True
MICI_Judge_rate,7,96,0.0,0.003405448717948718,0.0,0.0020818256530269075,-0.003405448717948718,-0.1669530557642414,-0.0078125,0.0,0.10880943004054569,1.0,,True
MICI_Judge_rate,8,96,0.0022893772893772895,0.0023148148148148147,0.0016826697662325318,0.001628183613283442,-2.5437525437525348e-05,-0.001097692829019823,-0.004629629629629629,0.004794973544973545,1.0,1.0,,True
MICI_Judge_rate,9,96,0.001452323717948718,0.0025590728715728715,0.001027095756581329,0.00146906171908007,-0.0011067491536241537,-0.06226285581207866,-0.004906134447150072,0.0022536057692307695,0.34523107177184,1.0,,True
MICI_Judge_rate,10,96,0.0,0.003912826178451179,0.0,0.0019699577762624394,-0.003912826178451179,-0.20272066455983476,-0.008036090067340067,-0.0006510416666666666,0.06559969214707187,0.7215966136177906,,True
MICI_OverPraise_rate,0,96,0.012873930241457415,0.008141083453583454,0.004894375004893615,0.003073704164833543,0.004732846787873962,0.08094810377451936,-0.006093697799030679,0.016873577368057665,0.4994020026367687,1.0,,True
MICI_OverPraise_rate,1,96,0.02930589954027454,0.03134898377085877,0.00791867336258759,0.012108729004779105,-0.002043084230584231,-0.014118659989956057,-0.03254794294247419,0.024163721911768778,0.646611342722557,1.0,,True
MICI_OverPraise_rate,2,96,0.016677562185979367,0.017008533011822483,0.004374181402708291,0.005283278465400752,-0.0003309708258431173,-0.0060765933668276,-0.011828097283979638,0.010228833632773743,0.9677956299727826,1.0,,True
MICI_OverPraise_rate,3,96,0.02606210612644436,0.02826588053150553,0.005604189919194091,0.006424244657643317,-0.002203774405061169,-0.03046916070143442,-0.016677659460977472,0.012273674412461173,0.9216760702198316,1.0,,True
MICI_OverPraise_rate,4,96,0.03386578546045458,0.042882837932895136,0.005649985970904604,0.0068095513573085695,-0.009017052472440563,-0.11374067481107096,-0.025597974132269365,0.0060424099008807505,0.2569084696261804,1.0,,True
MICI_OverPraise_rate,5,96,0.03729999745624746,0.03400784157363104,0.00665506816168126,0.00641394060081156,0.00329215588261641,0.04224416883175213,-0.011703963327729775,0.01988711179171705,0.7975086364286679,1.0,,True
MICI_OverPraise_rate,6,96,0.07747393855535302,0.036428111648699885,0.010437403265721701,0.0068690075305789635,0.04104582690665315,0.3334465290353063,0.01666172006290887,0.0651057355549543,0.001500510369577247,0.01050357258704073,*,True
MICI_OverPraise_rate,7,96,0.12881537139760824,0.032949375937959526,0.01311542878518816,0.005901762029882925,0.0958659954596487,0.7353411739354387,0.07055467133642322,0.12237281616888693,3.3895977741423536e-09,2.711678219313883e-08,***,True
MICI_OverPraise_rate,8,96,0.1540071032086697,0.04183293892997841,0.014568700973891116,0.007557837626288823,0.11217416427869131,0.7967632173117111,0.08530693791859807,0.13914084003827953,1.226262955840191e-10,1.1036366602561718e-09,***,True
MICI_OverPraise_rate,9,96,0.27016334740430137,0.040727626257328266,0.017559102664367887,0.006705835146451,0.22943572114697308,1.4251901977174988,0.19765210116926812,0.2628392511166916,1.2940763562722589e-15,1.423483991899485e-14,***,True
MICI_OverPraise_rate,10,96,0.298990533639334,0.04322264967001809,0.02132069652980257,0.00672849274092327,0.2557678839693159,1.162634339537158,0.21381941476181265,0.2997912771881183,1.3852732601073631e-15,1.423483991899485e-14,***,True
MICI_BehaviorTotal,0,96,2.9375,2.375,0.33403845376916,0.27074053740895776,0.5625,0.13864941026035707,-0.1875,1.385677083333332,0.235458454141946,1.0,,True
MICI_BehaviorTotal,1,96,2.4583333333333335,2.8020833333333335,0.24908458132724867,0.3500062003419051,-0.34375,-0.08264165611642207,-1.14609375,0.5,0.5857936921764977,1.0,,True
MICI_BehaviorTotal,2,96,2.7916666666666665,2.9479166666666665,0.24148511026465416,0.2872929428555806,-0.15625,-0.05296870458458246,-0.7604166666666666,0.4375,0.8053908815359038,1.0,,True
MICI_BehaviorTotal,3,96,2.8541666666666665,2.9583333333333335,0.19476659820867073,0.242843474724717,-0.10416666666666667,-0.03341946721341013,-0.71875,0.5208333333333334,0.7595335581405382,1.0,,True
MICI_BehaviorTotal,4,96,2.5625,3.5729166666666665,0.18837515061286894,0.23119862713705394,-1.0104166666666667,-0.36130247896892187,-1.5520833333333333,-0.46875,0.0005248443483421228,0.004723599135079105,**,True
MICI_BehaviorTotal,5,96,3.28125,3.6041666666666665,0.24499513287324498,0.20598456692884912,-0.3229166666666667,-0.11276814546602208,-0.875,0.21875,0.16081788312710954,0.9649072987626572,,True
MICI_BehaviorTotal,6,96,3.2291666666666665,3.8020833333333335,0.20168107459043652,0.23952611826356093,-0.5729166666666666,-0.1955437998004323,-1.15625,0.020833333333333332,0.0835559230880028,0.5848914616160197,,True
MICI_BehaviorTotal,7,96,3.6666666666666665,2.8541666666666665,0.22685234912624022,0.17645334273893112,0.8125,0.3128839105218014,0.3125,1.323177083333332,0.004699523484093741,0.03759618787274993,*,True
MICI_BehaviorTotal,8,96,3.4479166666666665,3.4583333333333335,0.20988185464531403,0.17949531261696502,-0.010416666666666666,-0.00437321051463448,-0.47942708333333334,0.4479166666666667,0.974498413907868,1.0,,True
MICI_BehaviorTotal,9,96,4.59375,3.5104166666666665,0.25330193350534036,0.2171358575377521,1.0833333333333333,0.37115917016708794,0.5,1.6979166666666667,0.0004326507302721956,0.004326507302721956,**,True
MICI_BehaviorTotal,10,96,4.958333333333333,3.34375,0.2886434798839776,0.18721652547860382,1.6145833333333333,0.4464082395804686,0.9270833333333334,2.3541666666666665,4.554892017546125e-05,0.0005010381219300738,***,True
MICI_Confront,0,96,0.09375,0.07291666666666667,0.02990527809425515,0.030510250171001153,0.020833333333333332,0.05083078294048702,-0.0625,0.10416666666666667,0.6170750774519738,1.0,,True
MICI_Confront,1,96,0.052083333333333336,0.052083333333333336,0.022796735620933987,0.02718435948454176,0.0,0.0,-0.0625,0.052083333333333336,1.0,1.0,,True
MICI_Confront,2,96,0.052083333333333336,0.0625,0.022796735620933987,0.02483498169496957,-0.010416666666666666,-0.03386263802706727,-0.07291666666666667,0.052083333333333336,0.7388826803635273,1.0,,True
MICI_Confront,3,96,0.020833333333333332,0.020833333333333332,0.014653652519550978,0.014653652519550978,0.0,0.0,-0.041666666666666664,0.041666666666666664,1.0,1.0,,True
MICI_Confront,4,96,0.0,0.052083333333333336,0.0,0.022796735620933987,-0.052083333333333336,-0.23317956733537054,-0.09375,-0.010416666666666666,0.025347318677468252,0.2534731867746825,,True
MICI_Confront,5,96,0.041666666666666664,0.052083333333333336,0.020501747179860086,0.022796735620933987,-0.010416666666666666,-0.033862638027067266,-0.07291666666666667,0.052083333333333336,0.7388826803635273,1.0,,True
MICI_Confront,6,96,0.0,0.041666666666666664,0.0,0.02050174717986008,-0.041666666666666664,-0.20742555849952668,-0.08333333333333333,-0.010416666666666666,0.0455002638963584,0.3640021111708672,,True
MICI_Confront,7,96,0.0,0.052083333333333336,0.0,0.022796735620933987,-0.052083333333333336,-0.23317956733537054,-0.09375,-0.010416666666666666,0.025347318677468252,0.2534731867746825,,True
MICI_Confront,8,96,0.0,0.03125,0.0,0.017851267830546233,-0.03125,-0.17866740892158448,-0.07291666666666667,0.0,0.0832645166635504,0.5828516166448529,,True
MICI_Confront,9,96,0.010416666666666666,0.03125,0.010416666666666668,0.017851267830546233,-0.020833333333333332,-0.10206207261596577,-0.0625,0.020833333333333332,0.31731050786291415,1.0,,True
MICI_Confront,10,96,0.0,0.0625,0.0,0.02483498169496957,-0.0625,-0.2568505834570407,-0.11458333333333333,-0.020833333333333332,0.014305878435429648,0.15736466278972613,,True
MICI_AdviseNoPermission,0,96,1.6666666666666667,1.4166666666666667,0.20286687940675263,0.1564873927623796,0.25,0.10048775604841746,-0.21875,0.7710937499999986,0.6300137261813559,1.0,,True
MICI_AdviseNoPermission,1,96,1.4791666666666667,1.6770833333333333,0.15027691301326138,0.18643398228719463,-0.19791666666666666,-0.08261339729459362,-0.65625,0.2916666666666667,0.577354081757951,1.0,,True
MICI_AdviseNoPermission,2,96,2.0208333333333335,1.8333333333333333,0.19532876394272253,0.17438278792686565,0.1875,0.08590012697555172,-0.22916666666666666,0.6356770833333318,0.2406963957764986,1.0,,True
MICI_AdviseNoPermission,3,96,1.9166666666666667,2.0208333333333335,0.13545461681454152,0.16288191736914184,-0.10416666666666667,-0.05083078294048702,-0.53125,0.3125,0.6795680358088668,1.0,,True
MICI_AdviseNoPermission,4,96,1.6875,2.2604166666666665,0.11500619739212531,0.14826836123881737,-0.5729166666666666,-0.3270707745214447,-0.9166666666666666,-0.25,0.0031519371810057708,0.028367434629051936,*,True
MICI_AdviseNoPermission,5,96,2.1354166666666665,2.4479166666666665,0.15645454447955195,0.1339921702238103,-0.3125,-0.16552070037235045,-0.6770833333333334,0.041666666666666664,0.039808122753279676,0.23884873651967806,,True
MICI_AdviseNoPermission,6,96,1.9375,2.3333333333333335,0.11642754316319462,0.124487252453381,-0.3958333333333333,-0.25277553657216506,-0.71875,-0.0625,0.016319680022534585,0.11601027334687351,,True
MICI_AdviseNoPermission,7,96,1.8020833333333333,1.9375,0.11811735138763658,0.11452849564972674,-0.13541666666666666,-0.09914106084829818,-0.3958333333333333,0.125,0.45428146934013636,1.0,,True
MICI_AdviseNoPermission,8,96,1.5625,2.1354166666666665,0.08611052159768029,0.1063960983845836,-0.5729166666666666,-0.4984819308219375,-0.8020833333333334,-0.3541666666666667,7.462744595277624e-06,8.209019054805387e-05,***,True
MICI_AdviseNoPermission,9,96,1.53125,2.1041666666666665,0.07829477167684842,0.11611319215236857,-0.5729166666666666,-0.4762317665346638,-0.8125,-0.3333333333333333,1.9527392597181098e-05,0.00019527392597181099,***,True
MICI_AdviseNoPermission,10,96,1.59375,1.90625,0.09316336928854056,0.0994261219603288,-0.3125,-0.23884610838283168,-0.5833333333333334,-0.05182291666666809,0.01450128416835919,0.11601027334687351,,True
MICI_Warn,0,96,0.0625,0.020833333333333332,0.02483498169496957,0.014653652519550978,0.041666666666666664,0.14510328920809162,-0.010416666666666666,0.10416666666666667,0.15729920705028502,1.0,,True
MICI_Warn,1,96,0.0625,0.0,0.035702535661092466,0.0,0.0625,0.17866740892158448,0.010416666666666666,0.14583333333333334,0.05878172135535886,0.6465989349089475,,True
MICI_Warn,2,96,0.03125,0.041666666666666664,0.017851267830546233,0.020501747179860086,-0.010416666666666666,-0.038402979992832015,-0.0625,0.041666666666666664,0.7054569861112734,1.0,,True
MICI_Warn,3,96,0.0,0.010416666666666666,0.0,0.010416666666666668,-0.010416666666666666,-0.10206207261596575,-0.03125,0.0,0.31731050786291415,1.0,,True
MICI_Warn,4,96,0.0,0.03125,0.0,0.023194094264961714,-0.03125,-0.13751085654881876,-0.08333333333333333,0.0,0.17971249487899976,1.0,,True
MICI_Warn,5,96,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,,True
MICI_Warn,6,96,0.0,0.03125,0.0,0.023194094264961714,-0.03125,-0.13751085654881876,-0.08333333333333333,0.0,0.17971249487899976,1.0,,True
MICI_Warn,7,96,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,,True
MICI_Warn,8,96,0.010416666666666666,0.0,0.010416666666666666,0.0,0.010416666666666666,0.10206207261596577,0.0,0.03125,0.31731050786291415,1.0,,True
MICI_Warn,9,96,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666668,0.0,0.0,-0.03125,0.03125,1.0,1.0,,True
MICI_Warn,10,96,0.0,0.010416666666666666,0.0,0.010416666666666668,-0.010416666666666666,-0.10206207261596575,-0.03125,0.0,0.31731050786291415,1.0,,True
MICI_Direct,0,96,0.8541666666666666,0.6041666666666666,0.16687213212376767,0.13850641782162218,0.25,0.12033996558530823,-0.16666666666666666,0.6669270833333318,0.20560862894671605,1.0,,True
MICI_Direct,1,96,0.5208333333333334,0.53125,0.11178296510000847,0.14045128158902648,-0.010416666666666666,-0.005666894142351493,-0.3958333333333333,0.34375,0.7939592098055614,1.0,,True
MICI_Direct,2,96,0.4479166666666667,0.7083333333333334,0.09808449596115187,0.12113920753554228,-0.2604166666666667,-0.2029027163528302,-0.5208333333333334,-0.010416666666666666,0.05464146118846578,0.3278487671307947,,True
MICI_Direct,3,96,0.625,0.5625,0.1007101973965354,0.09225786230937034,0.0625,0.04355416003357236,-0.22916666666666666,0.3541666666666667,0.8276300578094306,1.0,,True
MICI_Direct,4,96,0.5,0.71875,0.09710728377111323,0.10120233879309798,-0.21875,-0.15700809568779095,-0.4895833333333333,0.04192708333333191,0.03483363735737374,0.2438354615016162,,True
