metric,iteration,n,mean_K0,mean_K5,se_K0,se_K5,mean_delta,dz,ci_lo,ci_hi,p,p_holm,sig,lower_better
Q2,3,96,3.9276960784313726,3.7463235294117645,0.07325790516507978,0.0926047149618713,0.18137254901960778,0.25904219186542515,0.04900428921568622,0.3229166666666666,0.03856621494020468,0.26996350458143276,,False
Q2,4,96,4.115196078431373,3.9405637254901964,0.05454594413381476,0.07807174448041895,0.1746323529411765,0.2916579072809404,0.061259191176470516,0.2971966911764705,0.015614646132308393,0.14053181519077554,,False
Q2,5,96,4.106004901960784,4.053921568627451,0.06360005789718898,0.07347090895900986,0.05208333333333337,0.09795575618444709,-0.05269607843137247,0.1617800245098039,0.42002082630390936,0.9132671131078638,,False
Q2,6,96,4.264093137254902,3.923406862745098,0.04824984986137592,0.08756678206894783,0.3406862745098039,0.5205085295102837,0.21874999999999997,0.4816636029411761,5.003722134596942e-07,5.504094348056637e-06,***,False
Q2,7,96,4.283088235294117,4.145833333333333,0.04878410275365104,0.06964986867089007,0.1372549019607844,0.2570583250607472,0.03491115196078438,0.24453124999999984,0.021508202770367073,0.17206562216293658,,False
Q2,8,96,4.341299019607843,4.196078431372549,0.04363008704539495,0.0649929523439887,0.14522058823529418,0.3300275983512289,0.061259191176470655,0.2371476715686274,0.002054915151949509,0.02054915151949509,*,False
Q2,9,96,4.356004901960784,4.261029411764706,0.04829995313606037,0.06755283798171054,0.09497549019607854,0.18233954729946833,-0.004917279411764585,0.20281862745098053,0.11106879338713699,0.555343966935685,,False
Q2,10,96,4.379901960784314,4.388480392156862,0.04529656911954703,0.05424296164553962,-0.008578431372548878,-0.019791544652842847,-0.0931372549019606,0.079672181372549,0.3044223710359546,0.9132671131078638,,False
WAI-SR,0,96,2.844618055555556,2.819444444444444,0.11383239973108361,0.11597977266453165,0.025173611111111095,0.03532247895088531,-0.12065972222222221,0.1736545138888886,0.6040120729085063,1.0,,False
WAI-SR,1,96,2.8949652777777772,2.9244791666666665,0.1117369399504585,0.10549646885950759,-0.029513888888888905,-0.04520248184221184,-0.16145833333333331,0.10243055555555547,0.839768615681994,1.0,,False
WAI-SR,2,96,3.0130208333333335,3.0277777777777772,0.1065611351830191,0.10483460317133972,-0.014756944444444428,-0.023880220899863663,-0.13543836805555554,0.10852864583333326,0.8128448632100567,1.0,,False
WAI-SR,3,96,3.139756944444444,3.1744791666666665,0.09735393223099618,0.09959315176003602,-0.0347222222222222,-0.0493602795823368,-0.1754123263888889,0.10503472222222222,0.4539493921392854,1.0,,False
WAI-SR,4,96,3.280381944444444,3.2986111111111107,0.0936351618911259,0.09310136779263933,-0.018229166666666692,-0.03346818070998702,-0.11894531250000007,0.07988281249999987,0.5977539851359642,1.0,,False
WAI-SR,5,96,3.2638888888888893,3.3611111111111107,0.09972753655063751,0.09170874455121765,-0.09722222222222222,-0.1913547447772092,-0.19444444444444442,-0.006054687500000073,0.07909303057208791,0.870023336292967,,False
WAI-SR,6,96,3.40625,3.3697916666666665,0.08500919067959654,0.09082559133941269,0.03645833333333335,0.07302751988401272,-0.06510416666666662,0.13802083333333331,0.4076998385880415,1.0,,False
WAI-SR,7,96,3.3255208333333335,3.3663194444444446,0.09613857855644782,0.09650539177291761,-0.040798611111111084,-0.06602178719374074,-0.16753472222222218,0.07990451388888872,0.4332378983314139,1.0,,False
WAI-SR,8,96,3.4244791666666665,3.399305555555556,0.08805240315890855,0.0888259039917299,0.0251736111111111,0.053207025967679386,-0.07033420138888893,0.11892361111111109,0.5237953641198606,1.0,,False
WAI-SR,9,96,3.5364583333333326,3.498263888888888,0.07924753967838985,0.09005239945216491,0.03819444444444443,0.06931364098269738,-0.07204861111111109,0.15017361111111108,0.748906508901928,1.0,,False
WAI-SR,10,96,3.4973958333333335,3.5355902777777772,0.08158298020228637,0.08204175253399389,-0.038194444444444406,-0.07302995387505037,-0.14498697916666664,0.07552083333333337,0.2866300197281798,1.0,,False
CSQ-8,0,96,2.3841145833333335,2.3385416666666665,0.12186649193855731,0.12111445481830678,0.045572916666666664,0.06763713824757811,-0.09635416666666667,0.19013671874999982,0.39658074956784084,1.0,,False
CSQ-8,1,96,2.4010416666666665,2.4114583333333335,0.12446316558318894,0.1220304713857872,-0.010416666666666666,-0.01502761290262676,-0.13932291666666666,0.12115885416666632,0.9698388852544874,1.0,,False
CSQ-8,2,96,2.5260416666666665,2.4830729166666665,0.12071772108302714,0.12308872962501453,0.04296875,0.06443602966274427,-0.08333333333333333,0.17060546874999982,0.4280908566481285,1.0,,False
CSQ-8,3,96,2.67578125,2.6184895833333335,0.11011385973594998,0.11448914278064667,0.057291666666666664,0.09661761748362378,-0.06380208333333333,0.17708333333333334,0.3929597969163511,1.0,,False
CSQ-8,4,96,2.7513020833333335,2.7252604166666665,0.10674701207843532,0.10995880832096443,0.026041666666666668,0.04759975939394558,-0.07815755208333333,0.13284505208333316,0.7116324142660605,1.0,,False
CSQ-8,5,96,2.7486979166666665,2.8216145833333335,0.10537394889258671,0.10109638809748756,-0.07291666666666667,-0.14914063207106434,-0.16927083333333334,0.019563802083333155,0.2857595832325105,1.0,,False
CSQ-8,6,96,2.81640625,2.78125,0.10332919584754881,0.1070115893871215,0.03515625,0.0645159152851655,-0.0703125,0.15234375,0.8009964587899859,1.0,,False
CSQ-8,7,96,2.80078125,2.8346354166666665,0.10358794488378807,0.10581202933781154,-0.033854166666666664,-0.05190022022368857,-0.16539713541666667,0.09508463541666648,0.6223043561826088,1.0,,False
CSQ-8,8,96,2.8645833333333335,2.8515625,0.09761174058782476,0.10326881419478666,0.013020833333333334,0.02404473375626119,-0.09635416666666667,0.12369791666666667,0.7078243919327102,1.0,,False
CSQ-8,9,96,2.98046875,2.875,0.08767464019646756,0.09999314669498562,0.10546875,0.1836773615525125,-0.0013020833333333333,0.2239908854166665,0.1405679928334473,1.0,,False
CSQ-8,10,96,2.9453125,2.953125,0.08986490263960363,0.09116032153020978,-0.0078125,-0.01555543750044148,-0.10810546875,0.09375,0.6258656291612832,1.0,,False
MI-SAT,0,96,2.836805555555556,2.8385416666666665,0.1417822706567348,0.1405843833481311,-0.0017361111111111004,-0.0021660903656852567,-0.16671006944444444,0.15976562499999974,0.8201609261843378,1.0,,False
MI-SAT,1,96,2.90625,2.9375,0.14414356244233476,0.13947063836830173,-0.03124999999999999,-0.03420491710503191,-0.2101128472222222,0.140625,0.7681109850700899,1.0,,False
MI-SAT,2,96,3.0694444444444446,3.086805555555556,0.13958887932306527,0.13679664975316724,-0.017361111111111115,-0.0191702317195641,-0.19965277777777782,0.15798611111111108,0.8646187569255063,1.0,,False
MI-SAT,3,96,3.241319444444444,3.265625,0.12509425763126159,0.12586392789158557,-0.024305555555555552,-0.029807623632722213,-0.1909722222222222,0.1406684027777775,0.7130489858458877,1.0,,False
MI-SAT,4,96,3.378472222222222,3.3611111111111107,0.11656426078546821,0.125162337730744,0.017361111111111088,0.02407175095199096,-0.11636284722222229,0.1614583333333333,0.7764425516930973,1.0,,False
MI-SAT,5,96,3.371527777777778,3.498263888888889,0.12039467581495203,0.1150920999448023,-0.12673611111111113,-0.1869638645719095,-0.25872395833333334,0.0017361111111110798,0.16397642403418844,1.0,,False
MI-SAT,6,96,3.529513888888889,3.486111111111111,0.11026711961656915,0.1143266440794041,0.043402777777777735,0.06673795934288436,-0.07812500000000006,0.18754340277777753,0.5852665865179919,1.0,,False
MI-SAT,7,96,3.4461805555555554,3.519097222222222,0.11495970328787276,0.11667893084208861,-0.07291666666666664,-0.08598157786688693,-0.23958333333333326,0.09895833333333333,0.4085371357573321,1.0,,False
MI-SAT,8,96,3.5538194444444446,3.6006944444444446,0.10903100783944025,0.10662962986237641,-0.04687500000000001,-0.07265908083142354,-0.17881944444444445,0.07469618055555532,0.5610284608579963,1.0,,False
MI-SAT,9,96,3.6336805555555554,3.576388888888889,0.09787644724776594,0.1088470911244936,0.05729166666666672,0.07964528164121037,-0.08159722222222214,0.2100694444444445,0.46339355779083224,1.0,,False
MI-SAT,10,96,3.6527777777777772,3.710069444444444,0.09589740632890334,0.0963593114768928,-0.05729166666666664,-0.0850563519442379,-0.18927951388888886,0.08506944444444449,0.09944464997436775,1.0,,False
MITI,0,96,3.1328125,3.1484375,0.10332686416418717,0.09806083952503805,-0.015625,-0.017218872308236752,-0.19791666666666666,0.16152343749999964,0.9109275562457743,1.0,,False
MITI,1,96,3.3385416666666665,3.2109375,0.09568393914234156,0.10348426422088396,0.12760416666666666,0.15138291591557193,-0.03131510416666666,0.2890625,0.10323848106346034,0.9417012122058616,,False
MITI,2,96,3.4973958333333335,3.3932291666666665,0.08780451333058432,0.09904594171389705,0.10416666666666667,0.13250757128048374,-0.0546875,0.26308593749999964,0.17746850099399814,1.0,,False
MITI,3,96,3.71875,3.6119791666666665,0.07238212589529827,0.09180137069836133,0.10677083333333333,0.14367022453708778,-0.0390625,0.2578125,0.37625943339244106,1.0,,False
MITI,4,96,3.9244791666666665,3.8046875,0.05982428029634077,0.07872712047544521,0.11979166666666667,0.19597025748539806,0.005208333333333333,0.2421875,0.14283009840149988,1.0,,False
MITI,5,96,3.9609375,3.9296875,0.06667298404141547,0.06588457695706487,0.03125,0.05155374593358992,-0.09114583333333333,0.1484375,0.2405692021182424,1.0,,False
MITI,6,96,4.091145833333333,3.8802083333333335,0.05391978890706235,0.08043017282726299,0.2109375,0.34486623845597536,0.09375,0.3359375,0.0007216157712816184,0.007937773484097802,**,False
MITI,7,96,4.067708333333333,4.015625,0.06449440326028752,0.07022564079451324,0.052083333333333336,0.0795339006553026,-0.08333333333333333,0.18235677083333296,0.497317549654983,1.0,,False
MITI,8,96,4.171875,4.109375,0.05715194285733794,0.06463592581298541,0.0625,0.12987647103025524,-0.033854166666666664,0.1563151041666663,0.09417012122058616,0.9417012122058616,,False
MITI,9,96,4.2421875,4.153645833333333,0.05000728085695263,0.0723934667668223,0.08854166666666667,0.14855571452810107,-0.026041666666666668,0.21360677083333296,0.33358176050591026,1.0,,False
MITI,10,96,4.2734375,4.2578125,0.05615588190845788,0.06265913129941532,0.015625,0.026420383797185743,-0.10416666666666667,0.14322916666666666,0.9445827964956923,1.0,,False
PCT,0,96,0.48878516049105974,0.48141652517204614,0.03184428886329947,0.032402148763499714,0.007368635319013485,0.037965986158153935,-0.03135325408972181,0.044352915617069125,0.8922643965120693,1.0,,False
PCT,1,96,0.4593542406945225,0.48672020034112434,0.031906943775190974,0.03314097762214195,-0.027365959646601812,-0.11422101691940711,-0.07196100029069064,0.019217273898815095,0.18214358556466437,1.0,,False
PCT,2,96,0.4911348450096515,0.4946154759843619,0.03194447416841678,0.03148406398878378,-0.0034806309747103456,-0.015344943107876539,-0.048190583572866555,0.04114402667601856,0.6376052509636516,1.0,,False
PCT,3,96,0.533427963138441,0.5312949967261827,0.0308183220969208,0.03132228643440797,0.0021329664122583017,0.009607508926497619,-0.04408777830345493,0.04499779182594989,0.8643080142489131,1.0,,False
PCT,4,96,0.5376395003712778,0.5562211118006503,0.02914265663094998,0.03084753184497514,-0.01858161142937232,-0.09664617558932308,-0.054921340650956,0.01991712854513249,0.10513639133463765,1.0,,False
PCT,5,96,0.5547155619112856,0.5747556929049012,0.030088567443618396,0.027726668781965596,-0.020040130993615648,-0.10549099004056421,-0.05745441248184931,0.01774803195395739,0.7151680306708604,1.0,,False
PCT,6,96,0.5690581146221626,0.5628722827092393,0.029109250991922655,0.02825661311917908,0.0061858319129233785,0.03676768670880912,-0.02573848174607498,0.041848248507923645,0.962091363719499,1.0,,False
PCT,7,96,0.5450807819434463,0.565118462021961,0.028292641927147383,0.030157850450550135,-0.020037680078514565,-0.07961107757935917,-0.06996775796700369,0.02907034504157711,0.21411251948631005,1.0,,False
PCT,8,96,0.5726304548600408,0.5874355841687203,0.028164569927547695,0.02710539253086578,-0.01480512930867958,-0.08496130999021627,-0.049259331278266774,0.0185340580021581,0.5225092021027675,1.0,,False
PCT,9,96,0.6117501031103972,0.59401938811106,0.02578312977832566,0.02950746669236559,0.01773071499933712,0.0835815082814269,-0.02329698796255902,0.06104594617472251,0.9342371845459214,1.0,,False
PCT,10,96,0.6301370921085995,0.6377906343116583,0.022848385459612354,0.024249605790449446,-0.007653542203058877,-0.04353172037239663,-0.04328374537470121,0.028929440652177597,0.2679143352247111,1.0,,False
MICI,0,96,0.21316771503752,0.1775191236178688,0.022803283010819846,0.02039707691286887,0.0356485914196512,0.12286632938113924,-0.020321083979566834,0.09291797030953437,0.3024795316374421,1.0,,True
MICI,1,96,0.20920939915884765,0.22243718478553035,0.020649434639716354,0.023645634793403807,-0.013227785626682684,-0.04277949159169396,-0.07272224426325986,0.0491140166512409,0.9737827809486687,1.0,,True
MICI,2,96,0.2200869120881698,0.23052356517357486,0.01998798620832123,0.022472224714142643,-0.010436653085405027,-0.04219763563459453,-0.06019351263935727,0.039341892623692844,0.7928065260704735,1.0,,True
MICI,3,96,0.2523250339820643,0.24795557746045274,0.019386989091083485,0.02329406254324073,0.004369456521611502,0.014975806802287958,-0.05594974508438031,0.059652980568388324,0.5434745801825731,1.0,,True
MICI,4,96,0.21456431709164872,0.3257345343066314,0.01621484950399166,0.022761817070805747,-0.11117021721498267,-0.39980062360770086,-0.16354718573043614,-0.05588279649852251,0.0002291794081769239,0.002062614673592315,**,True
MICI,5,96,0.28896680438548666,0.3251298545156547,0.019036893071930395,0.02102369261513423,-0.03616305013016802,-0.1387353016641404,-0.08834232001406726,0.014268432423575315,0.21924237143334657,1.0,,True
MICI,6,96,0.31807976361551243,0.3204286121827282,0.021406003206792652,0.019350538592892038,-0.0023488485672157754,-0.009347836574016955,-0.05151523778381837,0.04609918883959457,0.971584079662138,1.0,,True
MICI,7,96,0.3408361227557852,0.2628899325111593,0.0211849570705523,0.018758366712323823,0.07794619024462586,0.285288516768925,0.023678822702558347,0.12930010345804105,0.00580162697623341,0.04641301580986728,*,True
MICI,8,96,0.3488856424748599,0.2901173282510882,0.022143692202877704,0.01630475657036874,0.05876831422377171,0.22821499691870215,0.009780395933873334,0.10847869358283478,0.03694939757798902,0.2586457830459231,,True
MICI,9,96,0.4710087860786874,0.26928495659218377,0.021792805936746464,0.01626621218956836,0.20172382948650366,0.8315592914015403,0.1532600224801088,0.25258663263448106,2.56099521815095e-10,2.817094739966045e-09,***,True
MICI,10,96,0.4914110575974449,0.2636857207387288,0.025301653807618264,0.019111040548054924,0.2277253368587162,0.7078745170547895,0.16379159612426653,0.2910096204434865,2.9349094122165854e-09,2.9349094122165852e-08,***,True
